function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
cross_in_tray,2,hw,1,gaussian_mixture,2.0,1,2.9544641223017107,-0.013874681313077009,-2.9544641223017107,0.013874681313077009
cross_in_tray,2,hw,1,gaussian_mixture,2.0,2,1.2442061186326763,-0.01606091215886174,-1.2442061186326763,0.01606091215886174
cross_in_tray,2,hw,1,gaussian_mixture,2.0,3,2.2271624480461156,-0.15557572247833562,-2.2271624480461156,0.15557572247833562
cross_in_tray,2,hw,1,gaussian_mixture,2.0,4,1.4846025899122484,-0.20220086606386212,-1.4846025899122484,0.20220086606386212
cross_in_tray,2,hw,2,gaussian_mixture,2.0,0,4.729679415909822,-0.02266232098662968,-4.729679415909822,0.02266232098662968
cross_in_tray,2,hw,2,gaussian_mixture,2.0,1,2.9544641223017107,-0.0678773013736167,-2.9544641223017107,0.0678773013736167
cross_in_tray,2,hw,2,gaussian_mixture,2.0,2,1.2591211508918407,-0.01606091215886174,-1.2591211508918407,0.01606091215886174
cross_in_tray,2,hw,2,gaussian_mixture,2.0,3,2.2755290212988104,-0.15557572247833562,-2.2755290212988104,0.15557572247833562
cross_in_tray,2,hw,2,gaussian_mixture,2.0,4,1.482760695782922,-0.18002280298835482,-1.482760695782922,0.18002280298835482
drop_wave,5,1.0,0,gaussian_mixture,2.0,0,5.1414080513086375,-0.6527428697555901,-5.1414080513086375,0.6527428697555901
drop_wave,5,1.0,0,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,1.0,0,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,1.0,0,gaussian_mixture,2.0,3,4.902578955336971,-0.7847218214789407,-4.902578955336971,0.7847218214789407
drop_wave,5,1.0,0,gaussian_mixture,2.0,4,1.3346294782374724,-0.8531900796827794,-1.3346294782374724,0.8531900796827794
drop_wave,5,1.0,1,gaussian_mixture,2.0,0,5.1414080513086375,-0.45591429188051436,-5.1414080513086375,0.45591429188051436
drop_wave,5,1.0,1,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,1.0,1,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,1.0,1,gaussian_mixture,2.0,3,4.902578955336971,-0.8476602273506532,-4.902578955336971,0.8476602273506532
drop_wave,5,1.0,1,gaussian_mixture,2.0,4,1.3280123453025041,-0.6338782399885692,-1.3280123453025041,0.6338782399885692
drop_wave,5,1.0,2,gaussian_mixture,2.0,0,5.1414080513086375,-0.45591429188051436,-5.1414080513086375,0.45591429188051436
drop_wave,5,1.0,2,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,1.0,2,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,1.0,2,gaussian_mixture,2.0,3,4.902578955336971,-0.773227972996718,-4.902578955336971,0.773227972996718
drop_wave,5,1.0,2,gaussian_mixture,2.0,4,1.3346294782374724,-0.8531900796827794,-1.3346294782374724,0.8531900796827794
drop_wave,5,hw,0,gaussian_mixture,2.0,0,5.1414080513086375,-0.45591429188051436,-5.1414080513086375,0.45591429188051436
drop_wave,5,hw,0,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,hw,0,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,hw,0,gaussian_mixture,2.0,3,4.902578955336971,-0.8476415857223882,-4.902578955336971,0.8476415857223882
drop_wave,5,hw,0,gaussian_mixture,2.0,4,1.3346294782374724,-0.8531900796827794,-1.3346294782374724,0.8531900796827794
drop_wave,5,hw,1,gaussian_mixture,2.0,0,5.1414080513086375,-0.45591429188051436,-5.1414080513086375,0.45591429188051436
drop_wave,5,hw,1,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,hw,1,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,hw,1,gaussian_mixture,2.0,3,4.902578955336971,-0.8476596991202147,-4.902578955336971,0.8476596991202147
drop_wave,5,hw,1,gaussian_mixture,2.0,4,1.5144785897481374,-0.6327143885780695,-1.5144785897481374,0.6327143885780695
drop_wave,5,hw,2,gaussian_mixture,2.0,0,5.1414080513086375,-0.45591429188051436,-5.1414080513086375,0.45591429188051436
drop_wave,5,hw,2,gaussian_mixture,2.0,1,7.038892588094553,-0.823355369296492,-7.038892588094553,0.823355369296492
drop_wave,5,hw,2,gaussian_mixture,2.0,2,5.995734084292408,-0.865771455735024,-5.995734084292408,0.865771455735024
drop_wave,5,hw,2,gaussian_mixture,2.0,3,4.902578955336971,-0.7740097534694701,-4.902578955336971,0.7740097534694701
drop_wave,5,hw,2,gaussian_mixture,2.0,4,1.3346294782374724,-0.8531900796827794,-1.3346294782374724,0.8531900796827794
drop_wave,10,1.0,0,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,1.0,0,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,1.0,0,gaussian_mixture,2.0,2,9.83318359416706,-0.9096008914359468,-9.83318359416706,0.9096008914359468
drop_wave,10,1.0,0,gaussian_mixture,2.0,3,11.334484516454474,-0.9290229682821941,-11.334484516454474,0.9290229682821941
drop_wave,10,1.0,0,gaussian_mixture,2.0,4,12.154164133781595,-0.9318389414599559,-12.154164133781595,0.9318389414599559
drop_wave,10,1.0,1,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,1.0,1,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,1.0,1,gaussian_mixture,2.0,2,9.882727472231647,-0.9080860499622609,-9.882727472231647,0.9080860499622609
drop_wave,10,1.0,1,gaussian_mixture,2.0,3,11.26726883496735,-0.9308454414334449,-11.26726883496735,0.9308454414334449
drop_wave,10,1.0,1,gaussian_mixture,2.0,4,12.154164133781595,-0.9309128226133067,-12.154164133781595,0.9309128226133067
drop_wave,10,1.0,2,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,1.0,2,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,1.0,2,gaussian_mixture,2.0,2,9.83318359416706,-0.916743216962402,-9.83318359416706,0.916743216962402
drop_wave,10,1.0,2,gaussian_mixture,2.0,3,11.26726883496735,-0.9308454414334449,-11.26726883496735,0.9308454414334449
drop_wave,10,1.0,2,gaussian_mixture,2.0,4,12.154164133781595,-0.9335709408293777,-12.154164133781595,0.9335709408293777
drop_wave,10,hw,0,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,hw,0,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,hw,0,gaussian_mixture,2.0,2,9.83318359416706,-0.9098705304002874,-9.83318359416706,0.9098705304002874
drop_wave,10,hw,0,gaussian_mixture,2.0,3,11.33336731587517,-0.9308454414334449,-11.33336731587517,0.9308454414334449
drop_wave,10,hw,0,gaussian_mixture,2.0,4,12.154164133781595,-0.9318389414599559,-12.154164133781595,0.9318389414599559
drop_wave,10,hw,1,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,hw,1,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,hw,1,gaussian_mixture,2.0,2,9.882709273546697,-0.8475174797614883,-9.882709273546697,0.8475174797614883
drop_wave,10,hw,1,gaussian_mixture,2.0,3,11.26726883496735,-0.9308454414334449,-11.26726883496735,0.9308454414334449
drop_wave,10,hw,1,gaussian_mixture,2.0,4,12.154164133781595,-0.9309128226133067,-12.154164133781595,0.9309128226133067
drop_wave,10,hw,2,gaussian_mixture,2.0,0,9.907450918747763,-0.8736953048789551,-9.907450918747763,0.8736953048789551
drop_wave,10,hw,2,gaussian_mixture,2.0,1,10.930881213597768,-0.9396210759388457,-10.930881213597768,0.9396210759388457
drop_wave,10,hw,2,gaussian_mixture,2.0,2,9.79542796206242,-0.916743216962402,-9.79542796206242,0.916743216962402
drop_wave,10,hw,2,gaussian_mixture,2.0,3,11.26726883496735,-0.9308454414334449,-11.26726883496735,0.9308454414334449
drop_wave,10,hw,2,gaussian_mixture,2.0,4,12.154164133781595,-0.9292154986596387,-12.154164133781595,0.9292154986596387
eggholder,2,1.0,0,gaussian_mixture,2.0,0,-328.8547122912167,-325.88311518044793,328.8547122912167,325.88311518044793
eggholder,2,1.0,0,gaussian_mixture,2.0,1,-497.3828657634817,-497.7626753738701,497.3828657634817,497.7626753738701
eggholder,2,1.0,0,gaussian_mixture,2.0,2,-542.7571344187153,-543.0585383322496,542.7571344187153,543.0585383322496
eggholder,2,1.0,0,gaussian_mixture,2.0,3,-408.4260282728905,-408.6130067940419,408.4260282728905,408.6130067940419
eggholder,2,1.0,0,gaussian_mixture,2.0,4,-539.382543586428,-541.0552206921302,539.382543586428,541.0552206921302
eggholder,2,1.0,1,gaussian_mixture,2.0,0,-395.61505241571916,-395.3554092428002,395.61505241571916,395.3554092428002
eggholder,2,1.0,1,gaussian_mixture,2.0,1,-361.83061163970905,-362.6338578895934,361.83061163970905,362.6338578895934
eggholder,2,1.0,1,gaussian_mixture,2.0,2,-549.5832013376763,-547.4292491733459,549.5832013376763,547.4292491733459
eggholder,2,1.0,1,gaussian_mixture,2.0,3,-265.39589916448614,-262.49280413908787,265.39589916448614,262.49280413908787
eggholder,2,1.0,1,gaussian_mixture,2.0,4,-216.780970699248,-218.2996583159677,216.780970699248,218.2996583159677
eggholder,2,1.0,2,gaussian_mixture,2.0,0,-429.8299657987988,-434.8313336854575,429.8299657987988,434.8313336854575
eggholder,2,1.0,2,gaussian_mixture,2.0,1,-187.2245445099402,-187.03423253793926,187.2245445099402,187.03423253793926
eggholder,2,1.0,2,gaussian_mixture,2.0,2,-647.4970276985271,-647.3036735216401,647.4970276985271,647.3036735216401
eggholder,2,1.0,2,gaussian_mixture,2.0,3,-441.83239945477953,-442.7560014336291,441.83239945477953,442.7560014336291
eggholder,2,1.0,2,gaussian_mixture,2.0,4,-486.6385232974396,-486.8829912895758,486.6385232974396,486.8829912895758
eggholder,2,hw,0,gaussian_mixture,2.0,0,-448.78730336957,-450.4086916087038,448.78730336957,450.4086916087038
eggholder,2,hw,0,gaussian_mixture,2.0,1,-564.164911683886,-564.515826368554,564.164911683886,564.515826368554
eggholder,2,hw,0,gaussian_mixture,2.0,2,-140.6144267810356,-140.98669325665855,140.6144267810356,140.98669325665855
eggholder,2,hw,0,gaussian_mixture,2.0,3,-373.72724723799905,-373.91422575915044,373.72724723799905,373.91422575915044
eggholder,2,hw,0,gaussian_mixture,2.0,4,-551.0855357652641,-551.4236192655333,551.0855357652641,551.4236192655333
eggholder,2,hw,1,gaussian_mixture,2.0,0,-395.61505241571916,-395.3554092428002,395.61505241571916,395.3554092428002
eggholder,2,hw,1,gaussian_mixture,2.0,1,-290.10070589211796,-289.6210408917899,290.10070589211796,289.6210408917899
eggholder,2,hw,1,gaussian_mixture,2.0,2,-528.7607943102577,-529.4824506578183,528.7607943102577,529.4824506578183
eggholder,2,hw,1,gaussian_mixture,2.0,3,-229.0131438190973,-228.5466342110908,229.0131438190973,228.5466342110908
eggholder,2,hw,1,gaussian_mixture,2.0,4,-559.3946061400239,-552.7392331246913,559.3946061400239,552.7392331246913
eggholder,2,hw,2,gaussian_mixture,2.0,0,-164.77052782305458,-169.88491330972874,164.77052782305458,169.88491330972874
eggholder,2,hw,2,gaussian_mixture,2.0,1,-253.22452452552147,-253.03421255352055,253.22452452552147,253.03421255352055
eggholder,2,hw,2,gaussian_mixture,2.0,2,-523.4876578980109,-523.6458436671878,523.4876578980109,523.6458436671878
eggholder,2,hw,2,gaussian_mixture,2.0,3,-441.8845161588382,-442.80811813768776,441.8845161588382,442.80811813768776
eggholder,2,hw,2,gaussian_mixture,2.0,4,-557.769970824476,-557.3367452154214,557.769970824476,557.3367452154214
grlee12,5,1.0,0,gaussian_mixture,2.0,0,1.8767647383507313,-3.0608593574910596,-1.8767647383507313,3.0608593574910596
grlee12,5,1.0,0,gaussian_mixture,2.0,1,2.8363429632889146,-3.6178279328782077,-2.8363429632889146,3.6178279328782077
grlee12,5,1.0,0,gaussian_mixture,2.0,2,2.6926960048853026,-2.7259334143159855,-2.6926960048853026,2.7259334143159855
grlee12,5,1.0,0,gaussian_mixture,2.0,3,1.0481322451623472,-3.2590729892233217,-1.0481322451623472,3.2590729892233217
grlee12,5,1.0,0,gaussian_mixture,2.0,4,-2.1560969527757514,-3.2681814662209385,2.1560969527757514,3.2681814662209385
grlee12,5,1.0,1,gaussian_mixture,2.0,0,-1.551877725476491,-3.16140057759968,1.551877725476491,3.16140057759968
grlee12,5,1.0,1,gaussian_mixture,2.0,1,3.770136465249477,-3.2870950172648827,-3.770136465249477,3.2870950172648827
grlee12,5,1.0,1,gaussian_mixture,2.0,2,2.6926960048853026,-2.7259334143159855,-2.6926960048853026,2.7259334143159855
grlee12,5,1.0,1,gaussian_mixture,2.0,3,-1.2181009597958599,-2.8909858169170257,1.2181009597958599,2.8909858169170257
grlee12,5,1.0,1,gaussian_mixture,2.0,4,-2.2256680330862944,-3.265323212945699,2.2256680330862944,3.265323212945699
grlee12,5,1.0,2,gaussian_mixture,2.0,0,2.628693486473913,-3.3042108384551936,-2.628693486473913,3.3042108384551936
grlee12,5,1.0,2,gaussian_mixture,2.0,1,3.048767471485233,-3.6891205116577175,-3.048767471485233,3.6891205116577175
grlee12,5,1.0,2,gaussian_mixture,2.0,2,2.6926960048853026,-1.6072737786692106,-2.6926960048853026,1.6072737786692106
grlee12,5,1.0,2,gaussian_mixture,2.0,3,1.0056741416025448,-3.4977315484582876,-1.0056741416025448,3.4977315484582876
grlee12,5,1.0,2,gaussian_mixture,2.0,4,-1.249046204502674,-2.8391550621562396,1.249046204502674,2.8391550621562396
grlee12,5,hw,0,gaussian_mixture,2.0,0,0.2884118596893286,-3.496972364064063,-0.2884118596893286,3.496972364064063
grlee12,5,hw,0,gaussian_mixture,2.0,1,3.0511964503315703,-3.0237178309580104,-3.0511964503315703,3.0237178309580104
grlee12,5,hw,0,gaussian_mixture,2.0,2,2.6926960048853026,-2.7259334143159855,-2.6926960048853026,2.7259334143159855
grlee12,5,hw,0,gaussian_mixture,2.0,3,0.8318858192191225,-3.5279632329566604,-0.8318858192191225,3.5279632329566604
grlee12,5,hw,0,gaussian_mixture,2.0,4,-2.3992652724744428,-4.261077866481499,2.3992652724744428,4.261077866481499
grlee12,5,hw,1,gaussian_mixture,2.0,0,1.1046596538881959,-2.9408281738603304,-1.1046596538881959,2.9408281738603304
grlee12,5,hw,1,gaussian_mixture,2.0,1,3.6010614575049296,-3.3292490202101632,-3.6010614575049296,3.3292490202101632
grlee12,5,hw,1,gaussian_mixture,2.0,2,2.6926960048853026,-2.7259334143159855,-2.6926960048853026,2.7259334143159855
grlee12,5,hw,1,gaussian_mixture,2.0,3,1.2189556274045437,-2.727762589623875,-1.2189556274045437,2.727762589623875
grlee12,5,hw,1,gaussian_mixture,2.0,4,-1.9945387217784885,-3.7634550639199507,1.9945387217784885,3.7634550639199507
grlee12,5,hw,2,gaussian_mixture,2.0,0,1.2666228714394014,-3.153221052074693,-1.2666228714394014,3.153221052074693
grlee12,5,hw,2,gaussian_mixture,2.0,1,4.242382365110925,-3.4433790385439838,-4.242382365110925,3.4433790385439838
grlee12,5,hw,2,gaussian_mixture,2.0,2,2.6926960048853026,-2.7259334143159855,-2.6926960048853026,2.7259334143159855
grlee12,5,hw,2,gaussian_mixture,2.0,3,0.736027895566135,-3.5110987211661353,-0.736027895566135,3.5110987211661353
grlee12,5,hw,2,gaussian_mixture,2.0,4,-2.163663067200364,-3.4128404068191247,2.163663067200364,3.4128404068191247
grlee12,10,1.0,0,gaussian_mixture,2.0,0,1.3031814008837301,-6.380550802246971,-1.3031814008837301,6.380550802246971
grlee12,10,1.0,0,gaussian_mixture,2.0,1,3.4404380373653964,-7.459483403932415,-3.4404380373653964,7.459483403932415
grlee12,10,1.0,0,gaussian_mixture,2.0,2,0.8911660013115856,-6.55374127066096,-0.8911660013115856,6.55374127066096
grlee12,10,1.0,0,gaussian_mixture,2.0,3,2.9549121201920254,-7.424648824183369,-2.9549121201920254,7.424648824183369
grlee12,10,1.0,0,gaussian_mixture,2.0,4,2.5122959553650333,-7.662041606477787,-2.5122959553650333,7.662041606477787
grlee12,10,1.0,1,gaussian_mixture,2.0,0,-0.47125860486561955,-7.0263544300474745,0.47125860486561955,7.0263544300474745
grlee12,10,1.0,1,gaussian_mixture,2.0,1,4.840297861835938,-7.060196124228136,-4.840297861835938,7.060196124228136
grlee12,10,1.0,1,gaussian_mixture,2.0,2,2.3390793781124373,-6.595692513855068,-2.3390793781124373,6.595692513855068
grlee12,10,1.0,1,gaussian_mixture,2.0,3,2.9501208995809733,-7.477642857860099,-2.9501208995809733,7.477642857860099
grlee12,10,1.0,1,gaussian_mixture,2.0,4,2.1120808957677344,-7.188714650483774,-2.1120808957677344,7.188714650483774
grlee12,10,1.0,2,gaussian_mixture,2.0,0,1.7032488622758324,-6.536748592438244,-1.7032488622758324,6.536748592438244
grlee12,10,1.0,2,gaussian_mixture,2.0,1,2.6218138633704484,-6.6245712610361815,-2.6218138633704484,6.6245712610361815
grlee12,10,1.0,2,gaussian_mixture,2.0,2,0.7733951364155054,-6.368120618650986,-0.7733951364155054,6.368120618650986
grlee12,10,1.0,2,gaussian_mixture,2.0,3,2.5063365304065854,-6.796815292027867,-2.5063365304065854,6.796815292027867
grlee12,10,1.0,2,gaussian_mixture,2.0,4,5.021175470572528,-7.768446074654125,-5.021175470572528,7.768446074654125
grlee12,10,hw,0,gaussian_mixture,2.0,0,2.8861590056167508,-7.265726877267618,-2.8861590056167508,7.265726877267618
grlee12,10,hw,0,gaussian_mixture,2.0,1,3.1282160009496778,-7.386351795112066,-3.1282160009496778,7.386351795112066
grlee12,10,hw,0,gaussian_mixture,2.0,2,2.545194987691751,-5.101631077692039,-2.545194987691751,5.101631077692039
grlee12,10,hw,0,gaussian_mixture,2.0,3,2.242204915118311,-6.875104644789914,-2.242204915118311,6.875104644789914
grlee12,10,hw,0,gaussian_mixture,2.0,4,4.813110132057465,-8.337072566721574,-4.813110132057465,8.337072566721574
grlee12,10,hw,1,gaussian_mixture,2.0,0,1.8075164731161433,-6.931158170403842,-1.8075164731161433,6.931158170403842
grlee12,10,hw,1,gaussian_mixture,2.0,1,3.4261290182986492,-7.459483403932415,-3.4261290182986492,7.459483403932415
grlee12,10,hw,1,gaussian_mixture,2.0,2,2.629838186312245,-6.488393117363644,-2.629838186312245,6.488393117363644
grlee12,10,hw,1,gaussian_mixture,2.0,3,3.6421462665966615,-6.719806345773971,-3.6421462665966615,6.719806345773971
grlee12,10,hw,1,gaussian_mixture,2.0,4,4.359352340175253,-7.194988808667473,-4.359352340175253,7.194988808667473
grlee12,10,hw,2,gaussian_mixture,2.0,0,0.14912816285613673,-6.248926775635475,-0.14912816285613673,6.248926775635475
grlee12,10,hw,2,gaussian_mixture,2.0,1,1.9993684147159758,-6.8645567587506955,-1.9993684147159758,6.8645567587506955
grlee12,10,hw,2,gaussian_mixture,2.0,2,-1.4687648976082297,-6.29657097108054,1.4687648976082297,6.29657097108054
grlee12,10,hw,2,gaussian_mixture,2.0,3,3.8849995317476207,-6.573740707585005,-3.8849995317476207,6.573740707585005
grlee12,10,hw,2,gaussian_mixture,2.0,4,5.828328937965946,-7.270598108457524,-5.828328937965946,7.270598108457524
holder_table,2,1.0,0,gaussian_mixture,2.0,0,1.3775853684982424,-1.4344102798269844,-1.3775853684982424,1.4344102798269844
holder_table,2,1.0,0,gaussian_mixture,2.0,1,-1.20252557309469,-2.9441805236215544,1.20252557309469,2.9441805236215544
holder_table,2,1.0,0,gaussian_mixture,2.0,2,-10.154720940576565,-11.81234288567247,10.154720940576565,11.81234288567247
holder_table,2,1.0,0,gaussian_mixture,2.0,3,-1.995695992563355,-4.0682787109479435,1.995695992563355,4.0682787109479435
holder_table,2,1.0,0,gaussian_mixture,2.0,4,1.8265217228690682,-0.05252812515877636,-1.8265217228690682,0.05252812515877636
holder_table,2,1.0,1,gaussian_mixture,2.0,0,-3.423439848225889,-3.9125469444547214,3.423439848225889,3.9125469444547214
