function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
rosenbrock,5,hw,2,gaussian_mixture,2.0,1,-5.7850057543700615,-7.418713735203478,5.7850057543700615,7.418713735203478
rosenbrock,5,hw,2,gaussian_mixture,2.0,2,-44.33498585336392,-44.87934925131556,44.33498585336392,44.87934925131556
rosenbrock,5,hw,2,gaussian_mixture,2.0,3,-20.180445503992352,-18.152558246698128,20.180445503992352,18.152558246698128
rosenbrock,5,hw,2,gaussian_mixture,2.0,4,-16.933162075429866,-18.52327093308343,16.933162075429866,18.52327093308343
ackley,5,1.0,0,gaussian_mixture,2.0,0,2.001834997313842,-3.146063821310737,-2.001834997313842,3.146063821310737
ackley,5,1.0,0,gaussian_mixture,2.0,1,-2.3299010061016387,-8.3029070521166,2.3299010061016387,8.3029070521166
ackley,5,1.0,0,gaussian_mixture,2.0,2,-1.3501978410569642,-6.590406377157592,1.3501978410569642,6.590406377157592
ackley,5,1.0,0,gaussian_mixture,2.0,3,-4.134563398118905,-6.778033921483074,4.134563398118905,6.778033921483074
ackley,5,1.0,0,gaussian_mixture,2.0,4,-2.5640384587932745,-4.620472017434928,2.5640384587932745,4.620472017434928
ackley,5,1.0,1,gaussian_mixture,2.0,0,2.0354833152604486,-2.3001519743544283,-2.0354833152604486,2.3001519743544283
ackley,5,1.0,1,gaussian_mixture,2.0,1,1.5931705322296512,-4.596962794832265,-1.5931705322296512,4.596962794832265
ackley,5,1.0,1,gaussian_mixture,2.0,2,-1.3501978410569642,-4.807765251714109,1.3501978410569642,4.807765251714109
ackley,5,1.0,1,gaussian_mixture,2.0,3,0.008634905896206746,-5.079415486771087,-0.008634905896206746,5.079415486771087
ackley,5,1.0,1,gaussian_mixture,2.0,4,-2.907701478712074,-3.7748161437893626,2.907701478712074,3.7748161437893626
ackley,5,1.0,2,gaussian_mixture,2.0,0,2.3143483594942666,-2.5478110834317147,-2.3143483594942666,2.5478110834317147
ackley,5,1.0,2,gaussian_mixture,2.0,1,0.48368580863886645,-5.018794510186982,-0.48368580863886645,5.018794510186982
ackley,5,1.0,2,gaussian_mixture,2.0,2,-1.3501978410569642,-5.320758789385607,1.3501978410569642,5.320758789385607
ackley,5,1.0,2,gaussian_mixture,2.0,3,-3.683545469552125,-5.046927748092791,3.683545469552125,5.046927748092791
ackley,5,1.0,2,gaussian_mixture,2.0,4,-1.2899087845520452,-3.096482719598083,1.2899087845520452,3.096482719598083
ackley,5,hw,0,gaussian_mixture,2.0,0,2.7176421629563685,-2.96838162245388,-2.7176421629563685,2.96838162245388
ackley,5,hw,0,gaussian_mixture,2.0,1,-2.0302420585022904,-8.375298667441182,2.0302420585022904,8.375298667441182
ackley,5,hw,0,gaussian_mixture,2.0,2,-1.3501978410569642,-6.03747812489123,1.3501978410569642,6.03747812489123
ackley,5,hw,0,gaussian_mixture,2.0,3,-3.7836904390935335,-4.924186810327853,3.7836904390935335,4.924186810327853
ackley,5,hw,0,gaussian_mixture,2.0,4,-2.0757363483708233,-3.972503557118746,2.0757363483708233,3.972503557118746
ackley,5,hw,1,gaussian_mixture,2.0,0,3.1356302836966585,-2.3505369576895423,-3.1356302836966585,2.3505369576895423
ackley,5,hw,1,gaussian_mixture,2.0,1,3.3140955635941918,-3.1688999235497417,-3.3140955635941918,3.1688999235497417
ackley,5,hw,1,gaussian_mixture,2.0,2,-1.3501978410569642,-6.552142151876222,1.3501978410569642,6.552142151876222
ackley,5,hw,1,gaussian_mixture,2.0,3,-4.040830857374533,-3.9687606367719046,4.040830857374533,3.9687606367719046
ackley,5,hw,1,gaussian_mixture,2.0,4,-1.777897299858028,-3.633935955780878,1.777897299858028,3.633935955780878
ackley,5,hw,2,gaussian_mixture,2.0,0,1.2314888210531754,-3.2697836203030985,-1.2314888210531754,3.2697836203030985
ackley,5,hw,2,gaussian_mixture,2.0,1,1.1156501007880166,-5.239682156913005,-1.1156501007880166,5.239682156913005
ackley,5,hw,2,gaussian_mixture,2.0,2,-1.3501978410569642,-6.590406377157592,1.3501978410569642,6.590406377157592
ackley,5,hw,2,gaussian_mixture,2.0,3,-3.8970665965720306,-4.760546125543378,3.8970665965720306,4.760546125543378
ackley,5,hw,2,gaussian_mixture,2.0,4,-0.40519027537424357,-2.2718716269168238,0.40519027537424357,2.2718716269168238
rastrigin,5,1.0,0,gaussian_mixture,2.0,0,-18.58723288503938,-21.512923299502702,18.58723288503938,21.512923299502702
rastrigin,5,1.0,0,gaussian_mixture,2.0,1,-40.03177875533668,-46.15567525361266,40.03177875533668,46.15567525361266
rastrigin,5,1.0,0,gaussian_mixture,2.0,2,-21.616940039172466,-20.8789335069663,21.616940039172466,20.8789335069663
rastrigin,5,1.0,0,gaussian_mixture,2.0,3,-30.472969389209126,-36.21165036693007,30.472969389209126,36.21165036693007
rastrigin,5,1.0,0,gaussian_mixture,2.0,4,-20.668613052918612,-21.69248225830222,20.668613052918612,21.69248225830222
rastrigin,5,1.0,1,gaussian_mixture,2.0,0,-10.257012711317548,-11.168031153880825,10.257012711317548,11.168031153880825
rastrigin,5,1.0,1,gaussian_mixture,2.0,1,-19.58947368124408,-25.738527839011997,19.58947368124408,25.738527839011997
rastrigin,5,1.0,1,gaussian_mixture,2.0,2,-11.052481318650603,-11.596844716602249,11.052481318650603,11.596844716602249
rastrigin,5,1.0,1,gaussian_mixture,2.0,3,-21.65886321706186,-19.546619836911766,21.65886321706186,19.546619836911766
rastrigin,5,1.0,1,gaussian_mixture,2.0,4,-6.869040548849133,-6.0793538599358,6.869040548849133,6.0793538599358
rastrigin,5,1.0,2,gaussian_mixture,2.0,0,-4.926109284220772,-7.2055727502498,4.926109284220772,7.2055727502498
rastrigin,5,1.0,2,gaussian_mixture,2.0,1,-42.68663438287395,-41.2946527110064,42.68663438287395,41.2946527110064
rastrigin,5,1.0,2,gaussian_mixture,2.0,2,-26.24511845724376,-25.50711192503759,26.24511845724376,25.50711192503759
rastrigin,5,1.0,2,gaussian_mixture,2.0,3,-18.038190981606448,-23.863000034528028,18.038190981606448,23.863000034528028
rastrigin,5,1.0,2,gaussian_mixture,2.0,4,-16.712113223558198,-17.399255392984863,16.712113223558198,17.399255392984863
rastrigin,5,hw,0,gaussian_mixture,2.0,0,-17.07663513620792,-17.32595931988861,17.07663513620792,17.32595931988861
rastrigin,5,hw,0,gaussian_mixture,2.0,1,-41.1682127207531,-43.7302420653619,41.1682127207531,43.7302420653619
rastrigin,5,hw,0,gaussian_mixture,2.0,2,-37.840389462839,-37.10238293063283,37.840389462839,37.10238293063283
rastrigin,5,hw,0,gaussian_mixture,2.0,3,-26.371044758090406,-30.075065468428278,26.371044758090406,30.075065468428278
rastrigin,5,hw,0,gaussian_mixture,2.0,4,-25.28703955759908,-24.964040870318197,25.28703955759908,24.964040870318197
rastrigin,5,hw,1,gaussian_mixture,2.0,0,-9.768081745544805,-10.409245088343383,9.768081745544805,10.409245088343383
rastrigin,5,hw,1,gaussian_mixture,2.0,1,-21.573278512176454,-22.438659043591194,21.573278512176454,22.438659043591194
rastrigin,5,hw,1,gaussian_mixture,2.0,2,-16.290962266017782,-19.349619189772138,16.290962266017782,19.349619189772138
rastrigin,5,hw,1,gaussian_mixture,2.0,3,-22.014466682015055,-21.35811972867455,22.014466682015055,21.35811972867455
rastrigin,5,hw,1,gaussian_mixture,2.0,4,-36.10996006476955,-30.566485196007456,36.10996006476955,30.566485196007456
rastrigin,5,hw,2,gaussian_mixture,2.0,0,0.40701491187970595,-1.48885100368679,-0.40701491187970595,1.48885100368679
rastrigin,5,hw,2,gaussian_mixture,2.0,1,-42.68663438287395,-41.2946527110064,42.68663438287395,41.2946527110064
rastrigin,5,hw,2,gaussian_mixture,2.0,2,-22.80559984754922,-22.067593315343053,22.80559984754922,22.067593315343053
rastrigin,5,hw,2,gaussian_mixture,2.0,3,-16.712016849593727,-17.140233186238625,16.712016849593727,17.140233186238625
rastrigin,5,hw,2,gaussian_mixture,2.0,4,-20.45905999630346,-19.40667873001166,20.45905999630346,19.40667873001166
schwefel,5,1.0,0,gaussian_mixture,2.0,0,-1276.1760459128711,-1276.5363062769827,1276.1760459128711,1276.5363062769827
schwefel,5,1.0,0,gaussian_mixture,2.0,1,-478.9549006962472,-477.919967524374,478.9549006962472,477.919967524374
schwefel,5,1.0,0,gaussian_mixture,2.0,2,-893.9290939602548,-891.5498459878531,893.9290939602548,891.5498459878531
schwefel,5,1.0,0,gaussian_mixture,2.0,3,-1054.6175813625418,-1053.7571609600745,1054.6175813625418,1053.7571609600745
schwefel,5,1.0,0,gaussian_mixture,2.0,4,-863.2726679646144,-862.7735785630687,863.2726679646144,862.7735785630687
schwefel,5,1.0,1,gaussian_mixture,2.0,0,-915.9720271208581,-916.3322874849698,915.9720271208581,916.3322874849698
schwefel,5,1.0,1,gaussian_mixture,2.0,1,-335.8657519466451,-336.35328388221114,335.8657519466451,336.35328388221114
schwefel,5,1.0,1,gaussian_mixture,2.0,2,-468.83450709647065,-467.97183672145957,468.83450709647065,467.97183672145957
schwefel,5,1.0,1,gaussian_mixture,2.0,3,-514.2360180191399,-513.3348769945171,514.2360180191399,513.3348769945171
schwefel,5,1.0,1,gaussian_mixture,2.0,4,-1006.6973330497909,-1006.5414838269639,1006.6973330497909,1006.5414838269639
schwefel,5,1.0,2,gaussian_mixture,2.0,0,-686.5325617204027,-686.7291284799578,686.5325617204027,686.7291284799578
schwefel,5,1.0,2,gaussian_mixture,2.0,1,-339.29664508030464,-339.40149271329665,339.29664508030464,339.40149271329665
schwefel,5,1.0,2,gaussian_mixture,2.0,2,-1115.1460376317716,-1113.4990026484172,1115.1460376317716,1113.4990026484172
schwefel,5,1.0,2,gaussian_mixture,2.0,3,-712.0171839519205,-713.0961548592772,712.0171839519205,713.0961548592772
schwefel,5,1.0,2,gaussian_mixture,2.0,4,-921.1698670280372,-920.3801803391239,921.1698670280372,920.3801803391239
schwefel,5,hw,0,gaussian_mixture,2.0,0,-1092.0132120525438,-1095.2852644508382,1092.0132120525438,1095.2852644508382
schwefel,5,hw,0,gaussian_mixture,2.0,1,-537.6210413534307,-545.6573292925227,537.6210413534307,545.6573292925227
schwefel,5,hw,0,gaussian_mixture,2.0,2,-1296.0093948494532,-1296.461864993691,1296.0093948494532,1296.461864993691
schwefel,5,hw,0,gaussian_mixture,2.0,3,-710.6945664467476,-715.8963803404185,710.6945664467476,715.8963803404185
schwefel,5,hw,0,gaussian_mixture,2.0,4,-848.8924985211171,-848.1028118322038,848.8924985211171,848.1028118322038
schwefel,5,hw,1,gaussian_mixture,2.0,0,-942.5792379109064,-939.0527142591177,942.5792379109064,939.0527142591177
schwefel,5,hw,1,gaussian_mixture,2.0,1,-338.2090787605662,-338.6966106961322,338.2090787605662,338.6966106961322
schwefel,5,hw,1,gaussian_mixture,2.0,2,-459.59118109004396,-459.3873303594278,459.59118109004396,459.3873303594278
schwefel,5,hw,1,gaussian_mixture,2.0,3,-510.80854076717156,-516.6333498200931,510.80854076717156,516.6333498200931
schwefel,5,hw,1,gaussian_mixture,2.0,4,-1006.6973330497909,-1006.5414838269639,1006.6973330497909,1006.5414838269639
schwefel,5,hw,2,gaussian_mixture,2.0,0,-677.802103146761,-677.8341594870585,677.802103146761,677.8341594870585
schwefel,5,hw,2,gaussian_mixture,2.0,1,-342.33979674376945,-349.18064373435755,342.33979674376945,349.18064373435755
schwefel,5,hw,2,gaussian_mixture,2.0,2,-547.7697737183863,-547.5659229877701,547.7697737183863,547.5659229877701
schwefel,5,hw,2,gaussian_mixture,2.0,3,-701.1778932253779,-700.3076685756935,701.1778932253779,700.3076685756935
schwefel,5,hw,2,gaussian_mixture,2.0,4,-921.1698996546489,-920.3802129657356,921.1698996546489,920.3802129657356
levy,5,1.0,0,gaussian_mixture,2.0,0,3.3725121593526195,-1.882263477753761,-3.3725121593526195,1.882263477753761
levy,5,1.0,0,gaussian_mixture,2.0,1,-5.811266982869939,-10.811556309340764,5.811266982869939,10.811556309340764
levy,5,1.0,0,gaussian_mixture,2.0,2,0.31412325433494415,-2.9317507278318145,-0.31412325433494415,2.9317507278318145
levy,5,1.0,0,gaussian_mixture,2.0,3,-4.78543700411776,-5.7352516729841,4.78543700411776,5.7352516729841
levy,5,1.0,0,gaussian_mixture,2.0,4,-1.242849121277195,-2.5486252625141095,1.242849121277195,2.5486252625141095
levy,5,1.0,1,gaussian_mixture,2.0,0,-2.7692605263291368,-2.772051072268315,2.7692605263291368,2.772051072268315
levy,5,1.0,1,gaussian_mixture,2.0,1,1.6406687946946192,-3.4640975620936274,-1.6406687946946192,3.4640975620936274
levy,5,1.0,1,gaussian_mixture,2.0,2,0.3475453654726729,-0.28354162473397615,-0.3475453654726729,0.28354162473397615
levy,5,1.0,1,gaussian_mixture,2.0,3,-1.1774425859571538,-1.3648482375101922,1.1774425859571538,1.3648482375101922
levy,5,1.0,1,gaussian_mixture,2.0,4,0.6751214759595516,-0.8718997657198986,-0.6751214759595516,0.8718997657198986
levy,5,1.0,2,gaussian_mixture,2.0,0,-0.7366239538859956,-1.1097894238055779,0.7366239538859956,1.1097894238055779
levy,5,1.0,2,gaussian_mixture,2.0,1,2.737050063615083,-1.4328740175100072,-2.737050063615083,1.4328740175100072
levy,5,1.0,2,gaussian_mixture,2.0,2,0.05042792754400427,-1.0044459330857731,-0.05042792754400427,1.0044459330857731
levy,5,1.0,2,gaussian_mixture,2.0,3,3.1573542419157157,-1.3292705730380745,-3.1573542419157157,1.3292705730380745
levy,5,1.0,2,gaussian_mixture,2.0,4,-0.7362262450610189,-1.9406892814795098,0.7362262450610189,1.9406892814795098
levy,5,hw,0,gaussian_mixture,2.0,0,3.344902210014838,-2.2617507561339742,-3.344902210014838,2.2617507561339742
levy,5,hw,0,gaussian_mixture,2.0,1,-5.532680752497378,-12.373527743085475,5.532680752497378,12.373527743085475
levy,5,hw,0,gaussian_mixture,2.0,2,0.31824830493350165,-2.9989741555879417,-0.31824830493350165,2.9989741555879417
levy,5,hw,0,gaussian_mixture,2.0,3,-4.462440790818688,-5.400503621734805,4.462440790818688,5.400503621734805
levy,5,hw,0,gaussian_mixture,2.0,4,-0.11601489864453196,-1.9364228186956023,0.11601489864453196,1.9364228186956023
levy,5,hw,1,gaussian_mixture,2.0,0,-3.742637679906914,-3.33113861938591,3.742637679906914,3.33113861938591
levy,5,hw,1,gaussian_mixture,2.0,1,0.3930866919455796,-0.481357090777859,-0.3930866919455796,0.481357090777859
levy,5,hw,1,gaussian_mixture,2.0,2,-0.007240214240544107,-0.2679575770299967,0.007240214240544107,0.2679575770299967
levy,5,hw,1,gaussian_mixture,2.0,3,-0.7030086122756336,-0.8563196773208555,0.7030086122756336,0.8563196773208555
levy,5,hw,1,gaussian_mixture,2.0,4,0.12367258366945455,-0.8006799636356343,-0.12367258366945455,0.8006799636356343
levy,5,hw,2,gaussian_mixture,2.0,0,-0.7366239538859956,-1.1097894238055779,0.7366239538859956,1.1097894238055779
levy,5,hw,2,gaussian_mixture,2.0,1,0.7856906614582675,-1.0896457195684788,-0.7856906614582675,1.0896457195684788
levy,5,hw,2,gaussian_mixture,2.0,2,0.04077396160045499,-0.5833573229294428,-0.04077396160045499,0.5833573229294428
levy,5,hw,2,gaussian_mixture,2.0,3,0.6798712394775315,-0.7303111192255005,-0.6798712394775315,0.7303111192255005
levy,5,hw,2,gaussian_mixture,2.0,4,-1.1578473850715918,-1.147601686477721,1.1578473850715918,1.147601686477721
zakharov,5,1.0,0,gaussian_mixture,2.0,0,-112.9848258104329,-113.34508617454455,112.9848258104329,113.34508617454455
zakharov,5,1.0,0,gaussian_mixture,2.0,1,-18.182514019391455,-16.33309783748264,18.182514019391455,16.33309783748264
zakharov,5,1.0,0,gaussian_mixture,2.0,2,-18.304267511668762,-24.513305420736067,18.304267511668762,24.513305420736067
zakharov,5,1.0,0,gaussian_mixture,2.0,3,-53.008260347735984,-52.346365679913454,53.008260347735984,52.346365679913454
zakharov,5,1.0,0,gaussian_mixture,2.0,4,-121.19270447119021,-122.21233985861585,121.19270447119021,122.21233985861585
zakharov,5,1.0,1,gaussian_mixture,2.0,0,-85.30693277186168,-85.87310795765679,85.30693277186168,85.87310795765679
zakharov,5,1.0,1,gaussian_mixture,2.0,1,-39.89725901439109,-41.25766858379348,39.89725901439109,41.25766858379348
zakharov,5,1.0,1,gaussian_mixture,2.0,2,-9.32070370417938,-8.278900512866194,9.32070370417938,8.278900512866194
zakharov,5,1.0,1,gaussian_mixture,2.0,3,-39.43497477622473,-39.5598964890514,39.43497477622473,39.5598964890514
zakharov,5,1.0,1,gaussian_mixture,2.0,4,-70.51655451762836,-69.43840245793626,70.51655451762836,69.43840245793626
zakharov,5,1.0,2,gaussian_mixture,2.0,0,-71.48791969523683,-70.57862209445464,71.48791969523683,70.57862209445464
zakharov,5,1.0,2,gaussian_mixture,2.0,1,-40.58545577000968,-41.45083630142442,40.58545577000968,41.45083630142442
zakharov,5,1.0,2,gaussian_mixture,2.0,2,-18.304267511668762,-25.237252303887203,18.304267511668762,25.237252303887203
zakharov,5,1.0,2,gaussian_mixture,2.0,3,-47.40202303579012,-46.74012836796759,47.40202303579012,46.74012836796759
zakharov,5,1.0,2,gaussian_mixture,2.0,4,-26.437785303225034,-26.02206247155177,26.437785303225034,26.02206247155177
zakharov,5,hw,0,gaussian_mixture,2.0,0,-112.97124459344246,-114.85794799297375,112.97124459344246,114.85794799297375
zakharov,5,hw,0,gaussian_mixture,2.0,1,-16.676505136817646,-17.541885668232386,16.676505136817646,17.541885668232386
zakharov,5,hw,0,gaussian_mixture,2.0,2,-18.304267511668762,-19.945906234941912,18.304267511668762,19.945906234941912
zakharov,5,hw,0,gaussian_mixture,2.0,3,-61.4558763288571,-64.43242844312952,61.4558763288571,64.43242844312952
zakharov,5,hw,0,gaussian_mixture,2.0,4,-76.69703141070835,-77.15564441750529,76.69703141070835,77.15564441750529
zakharov,5,hw,1,gaussian_mixture,2.0,0,-85.30690728858225,-85.87308247437736,85.30690728858225,85.87308247437736
zakharov,5,hw,1,gaussian_mixture,2.0,1,-40.034127666320614,-40.52381791788623,40.034127666320614,40.52381791788623
zakharov,5,hw,1,gaussian_mixture,2.0,2,-18.304267511668762,-25.237252303887203,18.304267511668762,25.237252303887203
zakharov,5,hw,1,gaussian_mixture,2.0,3,-40.78154754433293,-41.48435410709678,40.78154754433293,41.48435410709678
zakharov,5,hw,1,gaussian_mixture,2.0,4,-70.51664160996728,-69.43848955027518,70.51664160996728,69.43848955027518
zakharov,5,hw,2,gaussian_mixture,2.0,0,-71.48791969523683,-70.57862209445464,71.48791969523683,70.57862209445464
zakharov,5,hw,2,gaussian_mixture,2.0,1,-67.39686501342317,-69.45636345174586,67.39686501342317,69.45636345174586
zakharov,5,hw,2,gaussian_mixture,2.0,2,-18.304267511668762,-25.237252303887203,18.304267511668762,25.237252303887203
zakharov,5,hw,2,gaussian_mixture,2.0,3,-36.2743957479664,-36.82106004814818,36.2743957479664,36.82106004814818
zakharov,5,hw,2,gaussian_mixture,2.0,4,-26.437785303225034,-26.02206247155177,26.437785303225034,26.02206247155177
griewank,5,1.0,0,gaussian_mixture,2.0,0,4.254096359074947,-1.0508675455767582,-4.254096359074947,1.0508675455767582
griewank,5,1.0,0,gaussian_mixture,2.0,1,3.584169751007075,-2.97183917138321,-3.584169751007075,2.97183917138321
griewank,5,1.0,0,gaussian_mixture,2.0,2,-1.357586499023455,-2.3078130624881785,1.357586499023455,2.3078130624881785
griewank,5,1.0,0,gaussian_mixture,2.0,3,4.5605802956294355,-0.5488641701460736,-4.5605802956294355,0.5488641701460736
griewank,5,1.0,0,gaussian_mixture,2.0,4,-0.8273796838945962,-2.421726100270357,0.8273796838945962,2.421726100270357
griewank,5,1.0,1,gaussian_mixture,2.0,0,-1.4287518934335899,-1.1785170765329296,1.4287518934335899,1.1785170765329296
griewank,5,1.0,1,gaussian_mixture,2.0,1,0.5715405694379287,-1.1653035888735812,-0.5715405694379287,1.1653035888735812
griewank,5,1.0,1,gaussian_mixture,2.0,2,1.781542430712578,-1.02482843184654,-1.781542430712578,1.02482843184654
griewank,5,1.0,1,gaussian_mixture,2.0,3,-0.8598520495239974,-1.235451483491467,0.8598520495239974,1.235451483491467
griewank,5,1.0,1,gaussian_mixture,2.0,4,-1.124351117583689,-1.640428241035489,1.124351117583689,1.640428241035489
griewank,5,1.0,2,gaussian_mixture,2.0,0,-0.1372559471400604,-1.0813874750681705,0.1372559471400604,1.0813874750681705
