function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret
dixon_price,10,1.0,1,gaussian_mixture,2.0,2,-171.3303713177056,-172.54225155922333,171.3303713177056,172.54225155922333
dixon_price,10,1.0,1,gaussian_mixture,2.0,3,-234.49799921382285,-233.73077405391865,234.49799921382285,233.73077405391865
dixon_price,10,1.0,1,gaussian_mixture,2.0,4,-615.1717906926203,-616.2568490973937,615.1717906926203,616.2568490973937
dixon_price,10,1.0,2,gaussian_mixture,2.0,0,-174.0740450763994,-175.11712144391785,174.0740450763994,175.11712144391785
dixon_price,10,1.0,2,gaussian_mixture,2.0,1,-853.8744360215331,-852.8091635257722,853.8744360215331,852.8091635257722
dixon_price,10,1.0,2,gaussian_mixture,2.0,2,-568.486707131718,-568.1648019245614,568.486707131718,568.1648019245614
dixon_price,10,1.0,2,gaussian_mixture,2.0,3,-707.1842304996632,-707.0572797683192,707.1842304996632,707.0572797683192
dixon_price,10,1.0,2,gaussian_mixture,2.0,4,-477.89653181386757,-477.63490490042,477.89653181386757,477.63490490042
dixon_price,10,hw,0,gaussian_mixture,2.0,0,-826.3240773414458,-828.8226968254486,826.3240773414458,828.8226968254486
dixon_price,10,hw,0,gaussian_mixture,2.0,1,-11717.590186382038,-11717.061047513498,11717.590186382038,11717.061047513498
dixon_price,10,hw,0,gaussian_mixture,2.0,2,-413.47162166276246,-412.5033580068988,413.47162166276246,412.5033580068988
dixon_price,10,hw,0,gaussian_mixture,2.0,3,-2118.716936599357,-2116.996590278015,2118.716936599357,2116.996590278015
dixon_price,10,hw,0,gaussian_mixture,2.0,4,-304.7387932720051,-304.4022375711306,304.7387932720051,304.4022375711306
dixon_price,10,hw,1,gaussian_mixture,2.0,0,-463.6222816579246,-462.53642970654585,463.6222816579246,462.53642970654585
dixon_price,10,hw,1,gaussian_mixture,2.0,1,-549.9918536026823,-550.8826319577522,549.9918536026823,550.8826319577522
dixon_price,10,hw,1,gaussian_mixture,2.0,2,-424.8445145256492,-426.238545799118,424.8445145256492,426.238545799118
dixon_price,10,hw,1,gaussian_mixture,2.0,3,-395.89899092497507,-396.5491524401669,395.89899092497507,396.5491524401669
dixon_price,10,hw,1,gaussian_mixture,2.0,4,-1250.584191250665,-1251.7605612466498,1250.584191250665,1251.7605612466498
dixon_price,10,hw,2,gaussian_mixture,2.0,0,-721.0477835686106,-721.2823071761851,721.0477835686106,721.2823071761851
dixon_price,10,hw,2,gaussian_mixture,2.0,1,-745.2658411721702,-744.9063854856815,745.2658411721702,744.9063854856815
dixon_price,10,hw,2,gaussian_mixture,2.0,2,-553.1972215345603,-556.8071402012163,553.1972215345603,556.8071402012163
dixon_price,10,hw,2,gaussian_mixture,2.0,3,-325.701977667046,-326.803585837873,325.701977667046,326.803585837873
dixon_price,10,hw,2,gaussian_mixture,2.0,4,-407.67860731724477,-408.2779121996662,407.67860731724477,408.2779121996662
dejong5,2,1.0,0,gaussian_mixture,2.0,0,-131.31844493529115,-131.73850958944954,131.31844493529115,131.73850958944954
dejong5,2,1.0,0,gaussian_mixture,2.0,1,-466.5824919984973,-468.54629283758675,466.5824919984973,468.54629283758675
dejong5,2,1.0,0,gaussian_mixture,2.0,2,-488.71498290422875,-489.58181531524104,488.71498290422875,489.58181531524104
