function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
schwefel,5,1,0,gaussian_mixture,2.0,4,-863.2726679646144,-862.7735785630687,863.2726679646144,862.7735785630687,s01_batch1,
schwefel,5,1,1,gaussian_mixture,2.0,0,-915.972027120858,-916.3322874849698,915.972027120858,916.3322874849698,s01_batch1,
schwefel,5,1,1,gaussian_mixture,2.0,1,-335.8657519466451,-336.35328388221114,335.8657519466451,336.35328388221114,s01_batch1,
schwefel,5,1,1,gaussian_mixture,2.0,2,-468.83450709647065,-467.9718367214596,468.83450709647065,467.9718367214596,s01_batch1,
schwefel,5,1,1,gaussian_mixture,2.0,3,-514.2360180191399,-513.3348769945171,514.2360180191399,513.3348769945171,s01_batch1,
schwefel,5,1,1,gaussian_mixture,2.0,4,-1006.6973330497908,-1006.541483826964,1006.6973330497908,1006.541483826964,s01_batch1,
schwefel,5,1,2,gaussian_mixture,2.0,0,-686.5325617204027,-686.7291284799578,686.5325617204027,686.7291284799578,s01_batch1,
schwefel,5,1,2,gaussian_mixture,2.0,1,-339.29664508030464,-339.40149271329665,339.29664508030464,339.40149271329665,s01_batch1,
schwefel,5,1,2,gaussian_mixture,2.0,2,-1115.1460376317716,-1113.4990026484172,1115.1460376317716,1113.4990026484172,s01_batch1,
schwefel,5,1,2,gaussian_mixture,2.0,3,-712.0171839519205,-713.0961548592772,712.0171839519205,713.0961548592772,s01_batch1,
schwefel,5,1,2,gaussian_mixture,2.0,4,-921.1698670280372,-920.380180339124,921.1698670280372,920.380180339124,s01_batch1,
schwefel,5,hw,0,gaussian_mixture,2.0,0,-1092.0132120525438,-1095.2852644508382,1092.0132120525438,1095.2852644508382,s01_batch1,
schwefel,5,hw,0,gaussian_mixture,2.0,1,-537.6210413534307,-545.6573292925227,537.6210413534307,545.6573292925227,s01_batch1,
schwefel,5,hw,0,gaussian_mixture,2.0,2,-1296.0093948494532,-1296.461864993691,1296.0093948494532,1296.461864993691,s01_batch1,
schwefel,5,hw,0,gaussian_mixture,2.0,3,-710.6945664467476,-715.8963803404185,710.6945664467476,715.8963803404185,s01_batch1,
schwefel,5,hw,0,gaussian_mixture,2.0,4,-848.8924985211171,-848.1028118322038,848.8924985211171,848.1028118322038,s01_batch1,
schwefel,5,hw,1,gaussian_mixture,2.0,0,-942.5792379109064,-939.0527142591176,942.5792379109064,939.0527142591176,s01_batch1,
schwefel,5,hw,1,gaussian_mixture,2.0,1,-338.2090787605662,-338.6966106961322,338.2090787605662,338.6966106961322,s01_batch1,
schwefel,5,hw,1,gaussian_mixture,2.0,2,-459.591181090044,-459.3873303594278,459.591181090044,459.3873303594278,s01_batch1,
schwefel,5,hw,1,gaussian_mixture,2.0,3,-510.8085407671716,-516.6333498200931,510.8085407671716,516.6333498200931,s01_batch1,
schwefel,5,hw,1,gaussian_mixture,2.0,4,-1006.6973330497908,-1006.541483826964,1006.6973330497908,1006.541483826964,s01_batch1,
