function,dimension,alpha,g,noise_model,noise_std,seed,final_best_observed,final_best_latent,final_observed_gap,final_simple_regret,batch,true_optimum_patch
rastrigin,10,1,0,student_t,2.0,2,-74.14820319243765,-74.40593114535261,74.14820319243765,74.40593114535261,s01_batch1,
rastrigin,10,1,0,student_t,2.0,3,-60.38881468141364,-61.62693821024269,60.38881468141364,61.62693821024269,s01_batch1,
rastrigin,10,1,0,student_t,2.0,4,-57.279129637245525,-60.99447585237798,57.279129637245525,60.99447585237798,s01_batch1,
rastrigin,10,1,1,student_t,2.0,0,-31.865032451873777,-31.39535589454738,31.865032451873777,31.39535589454738,s01_batch1,
rastrigin,10,1,1,student_t,2.0,1,-52.65332796724143,-52.89036728685228,52.65332796724143,52.89036728685228,s01_batch1,
rastrigin,10,1,1,student_t,2.0,2,-45.310005324664886,-45.34352470739033,45.310005324664886,45.34352470739033,s01_batch1,
rastrigin,10,1,1,student_t,2.0,3,-48.84964291519388,-50.40787421986625,48.84964291519388,50.40787421986625,s01_batch1,
rastrigin,10,1,1,student_t,2.0,4,-26.323850520501253,-25.49361473800288,26.323850520501253,25.49361473800288,s01_batch1,
rastrigin,10,1,2,student_t,2.0,0,-35.18122444165977,-37.075581617612606,35.18122444165977,37.075581617612606,s01_batch1,
rastrigin,10,1,2,student_t,2.0,1,-68.45577070432233,-67.67970957010573,68.45577070432233,67.67970957010573,s01_batch1,
rastrigin,10,1,2,student_t,2.0,2,-61.7189575285719,-56.69505694894775,61.7189575285719,56.69505694894775,s01_batch1,
rastrigin,10,1,2,student_t,2.0,3,-57.51133770411431,-58.9714324144459,57.51133770411431,58.9714324144459,s01_batch1,
rastrigin,10,1,2,student_t,2.0,4,-69.98037297303127,-68.68441827108944,69.98037297303127,68.68441827108944,s01_batch1,
rastrigin,10,hw,0,student_t,2.0,0,-77.44323427544123,-82.70026994480054,77.44323427544123,82.70026994480054,s01_batch1,
rastrigin,10,hw,0,student_t,2.0,1,-89.62011760814688,-91.13670521640204,89.62011760814688,91.13670521640204,s01_batch1,
rastrigin,10,hw,0,student_t,2.0,2,-90.0535958939361,-89.33112857332773,90.0535958939361,89.33112857332773,s01_batch1,
rastrigin,10,hw,0,student_t,2.0,3,-64.66146361668214,-66.3518441115964,64.66146361668214,66.3518441115964,s01_batch1,
rastrigin,10,hw,0,student_t,2.0,4,-59.57929854294327,-59.8126204974754,59.57929854294327,59.8126204974754,s01_batch1,
rastrigin,10,hw,1,student_t,2.0,0,-38.426043708502526,-42.18544686001415,38.426043708502526,42.18544686001415,s01_batch1,
rastrigin,10,hw,1,student_t,2.0,1,-19.97296156899619,-22.34803041802975,19.97296156899619,22.34803041802975,s01_batch1,
rastrigin,10,hw,1,student_t,2.0,2,-48.44253110742644,-50.87923501533751,48.44253110742644,50.87923501533751,s01_batch1,
rastrigin,10,hw,1,student_t,2.0,3,-60.086609859459465,-58.262953031043445,60.086609859459465,58.262953031043445,s01_batch1,
rastrigin,10,hw,1,student_t,2.0,4,-30.016456993597277,-31.123983626642957,30.016456993597277,31.123983626642957,s01_batch1,
rastrigin,10,hw,2,student_t,2.0,0,-32.74852042496271,-32.432486356301354,32.74852042496271,32.432486356301354,s01_batch1,
rastrigin,10,hw,2,student_t,2.0,1,-52.23333526407784,-51.88178680076427,52.23333526407784,51.88178680076427,s01_batch1,
rastrigin,10,hw,2,student_t,2.0,2,-56.65333879139684,-57.37122382785232,56.65333879139684,57.37122382785232,s01_batch1,
rastrigin,10,hw,2,student_t,2.0,3,-53.28024478784083,-54.87357339157825,53.28024478784083,54.87357339157825,s01_batch1,
rastrigin,10,hw,2,student_t,2.0,4,-29.104745754500385,-28.298352228599114,29.104745754500385,28.298352228599114,s01_batch1,
schwefel,10,1,0,student_t,2.0,0,-2428.518464784048,-2429.447861841008,2428.518464784048,2429.447861841008,s01_batch1,
schwefel,10,1,0,student_t,2.0,1,-2359.796952820238,-2361.6462560055043,2359.796952820238,2361.6462560055043,s01_batch1,
schwefel,10,1,0,student_t,2.0,2,-1931.3350975122053,-1930.705915477205,1931.3350975122053,1930.705915477205,s01_batch1,
schwefel,10,1,0,student_t,2.0,3,-2829.2372443064974,-2828.68874009214,2829.2372443064974,2828.68874009214,s01_batch1,
schwefel,10,1,0,student_t,2.0,4,-1914.543740916635,-1913.233641538705,1914.543740916635,1913.233641538705,s01_batch1,
schwefel,10,1,1,student_t,2.0,0,-1709.8403011664675,-1710.028578424378,1709.8403011664675,1710.028578424378,s01_batch1,
schwefel,10,1,1,student_t,2.0,1,-1979.9899394067315,-1979.416857724029,1979.9899394067315,1979.416857724029,s01_batch1,
schwefel,10,1,1,student_t,2.0,2,-2481.515643837248,-2480.886461802247,2481.515643837248,2480.886461802247,s01_batch1,
schwefel,10,1,1,student_t,2.0,3,-1515.002277342329,-1515.5565818074729,1515.002277342329,1515.5565818074729,s01_batch1,
schwefel,10,1,1,student_t,2.0,4,-1954.4972978541944,-1955.3044399978703,1954.4972978541944,1955.3044399978703,s01_batch1,
schwefel,10,1,2,student_t,2.0,0,-1983.069213029096,-1984.5449008459216,1983.069213029096,1984.5449008459216,s01_batch1,
schwefel,10,1,2,student_t,2.0,1,-1452.99053559307,-1454.0608906066163,1452.99053559307,1454.0608906066163,s01_batch1,
schwefel,10,1,2,student_t,2.0,2,-1409.948165830285,-1406.3048465962984,1409.948165830285,1406.3048465962984,s01_batch1,
schwefel,10,1,2,student_t,2.0,3,-1558.0344973586064,-1555.0473710491328,1558.0344973586064,1555.0473710491328,s01_batch1,
schwefel,10,1,2,student_t,2.0,4,-2136.501715356186,-2135.731372757415,2136.501715356186,2135.731372757415,s01_batch1,
schwefel,10,hw,0,student_t,2.0,0,-2292.246560086512,-2290.8538994925907,2292.246560086512,2290.8538994925907,s01_batch1,
schwefel,10,hw,0,student_t,2.0,1,-2094.9242788874667,-2095.0087310216486,2094.9242788874667,2095.0087310216486,s01_batch1,
schwefel,10,hw,0,student_t,2.0,2,-2230.0726948537235,-2229.3765731664007,2230.0726948537235,2229.3765731664007,s01_batch1,
schwefel,10,hw,0,student_t,2.0,3,-2746.642530203158,-2746.0940259888,2746.642530203158,2746.0940259888,s01_batch1,
schwefel,10,hw,0,student_t,2.0,4,-2377.8726698063547,-2383.937414686082,2377.8726698063547,2383.937414686082,s01_batch1,
schwefel,10,hw,1,student_t,2.0,0,-1863.095282511267,-1864.1917769853408,1863.095282511267,1864.1917769853408,s01_batch1,
schwefel,10,hw,1,student_t,2.0,1,-1982.2973706203825,-1984.1466738056488,1982.2973706203825,1984.1466738056488,s01_batch1,
schwefel,10,hw,1,student_t,2.0,2,-2513.2191721341424,-2511.525931178271,2513.2191721341424,2511.525931178271,s01_batch1,
schwefel,10,hw,1,student_t,2.0,3,-1593.011032376993,-1594.55184445634,1593.011032376993,1594.55184445634,s01_batch1,
schwefel,10,hw,1,student_t,2.0,4,-1880.1853940700908,-1880.6027684107444,1880.1853940700908,1880.6027684107444,s01_batch1,
schwefel,10,hw,2,student_t,2.0,0,-1788.621726182664,-1788.534427427875,1788.621726182664,1788.534427427875,s01_batch1,
schwefel,10,hw,2,student_t,2.0,1,-1825.519046853746,-1821.3503657457136,1825.519046853746,1821.3503657457136,s01_batch1,
schwefel,10,hw,2,student_t,2.0,2,-1931.5783422405304,-1936.039466385338,1931.5783422405304,1936.039466385338,s01_batch1,
schwefel,10,hw,2,student_t,2.0,3,-1503.9900519926457,-1504.88036603814,1503.9900519926457,1504.88036603814,s01_batch1,
schwefel,10,hw,2,student_t,2.0,4,-1580.7096362472091,-1579.9392936484385,1580.7096362472091,1579.9392936484385,s01_batch1,
levy,10,1,0,student_t,2.0,0,-4.871651721157338,-12.363945909950672,4.871651721157338,12.363945909950672,s01_batch1,
levy,10,1,0,student_t,2.0,1,-21.082691012269567,-23.20733493193388,21.082691012269567,23.20733493193388,s01_batch1,
levy,10,1,0,student_t,2.0,2,-9.819091548349688,-16.215699946616873,9.819091548349688,16.215699946616873,s01_batch1,
levy,10,1,0,student_t,2.0,3,-4.5840955628946,-6.143598022762898,4.5840955628946,6.143598022762898,s01_batch1,
levy,10,1,0,student_t,2.0,4,-25.1843425132866,-26.199296339086573,25.1843425132866,26.199296339086573,s01_batch1,
levy,10,1,1,student_t,2.0,0,-1.945948381793989,-2.273582031274492,1.945948381793989,2.273582031274492,s01_batch1,
levy,10,1,1,student_t,2.0,1,-2.7467779527258926,-2.029156977112225,2.7467779527258926,2.029156977112225,s01_batch1,
levy,10,1,1,student_t,2.0,2,-5.717258892243672,-5.088076857243175,5.717258892243672,5.088076857243175,s01_batch1,
levy,10,1,1,student_t,2.0,3,-2.334131515707111,-4.024512010621376,2.334131515707111,4.024512010621376,s01_batch1,
levy,10,1,1,student_t,2.0,4,-0.1457875678250635,-1.253314200870745,0.1457875678250635,1.253314200870745,s01_batch1,
levy,10,1,2,student_t,2.0,0,0.9076990160857036,-4.433252423566636,-0.9076990160857036,4.433252423566636,s01_batch1,
levy,10,1,2,student_t,2.0,1,-12.609856166268605,-13.42877112544442,12.609856166268605,13.42877112544442,s01_batch1,
levy,10,1,2,student_t,2.0,2,-6.99097325208804,-7.708858288543519,6.99097325208804,7.708858288543519,s01_batch1,
levy,10,1,2,student_t,2.0,3,-6.077968283399176,-6.785926889913406,6.077968283399176,6.785926889913406,s01_batch1,
levy,10,1,2,student_t,2.0,4,-1.6615299534540102,-2.5523807977724604,1.6615299534540102,2.5523807977724604,s01_batch1,
levy,10,hw,0,student_t,2.0,0,-12.069366584939887,-13.79107959223531,12.069366584939887,13.79107959223531,s01_batch1,
levy,10,hw,0,student_t,2.0,1,-17.601493329954504,-19.35425393430951,17.601493329954504,19.35425393430951,s01_batch1,
levy,10,hw,0,student_t,2.0,2,-15.8018203554159,-17.207781080812726,15.8018203554159,17.207781080812726,s01_batch1,
levy,10,hw,0,student_t,2.0,3,-4.9835841055713495,-6.941416261887422,4.9835841055713495,6.941416261887422,s01_batch1,
levy,10,hw,0,student_t,2.0,4,-11.050443215521968,-13.154855338022282,11.050443215521968,13.154855338022282,s01_batch1,
levy,10,hw,1,student_t,2.0,0,4.259011224602794,-2.2818179390414604,-4.259011224602794,2.2818179390414604,s01_batch1,
levy,10,hw,1,student_t,2.0,1,-6.569828981259598,-5.695863368013517,6.569828981259598,5.695863368013517,s01_batch1,
levy,10,hw,1,student_t,2.0,2,3.1009787904991906,-3.403452614067087,-3.1009787904991906,3.403452614067087,s01_batch1,
levy,10,hw,1,student_t,2.0,3,0.3021366066706497,-1.417574190773765,-0.3021366066706497,1.417574190773765,s01_batch1,
levy,10,hw,1,student_t,2.0,4,-2.074561828802705,-1.360113228189681,2.074561828802705,1.360113228189681,s01_batch1,
levy,10,hw,2,student_t,2.0,0,2.35591743291025,-0.7863824531167612,-2.35591743291025,0.7863824531167612,s01_batch1,
levy,10,hw,2,student_t,2.0,1,-4.598854345452049,-4.119414692297776,4.598854345452049,4.119414692297776,s01_batch1,
levy,10,hw,2,student_t,2.0,2,-10.592886374161942,-7.346757150671167,10.592886374161942,7.346757150671167,s01_batch1,
levy,10,hw,2,student_t,2.0,3,-5.886382754091084,-6.56693459797667,5.886382754091084,6.56693459797667,s01_batch1,
levy,10,hw,2,student_t,2.0,4,-3.807368766524904,-2.511414064583084,3.807368766524904,2.511414064583084,s01_batch1,
zakharov,10,1,0,student_t,2.0,0,-336.1325395618334,-336.2847143677606,336.1325395618334,336.2847143677606,s01_batch1,
zakharov,10,1,0,student_t,2.0,1,-44.99464965917407,-44.64825999070498,44.99464965917407,44.64825999070498,s01_batch1,
zakharov,10,1,0,student_t,2.0,2,-125.49587083973006,-122.79568025609768,125.49587083973006,122.79568025609768,s01_batch1,
zakharov,10,1,0,student_t,2.0,3,-67.53194124444445,-69.17362989752233,67.53194124444445,69.17362989752233,s01_batch1,
zakharov,10,1,0,student_t,2.0,4,-56.734773985317055,-60.95490648830204,56.734773985317055,60.95490648830204,s01_batch1,
zakharov,10,1,1,student_t,2.0,0,-117.98793030746305,-125.81801798803332,117.98793030746305,125.81801798803332,s01_batch1,
zakharov,10,1,1,student_t,2.0,1,-227.2099823633448,-226.6903497697348,227.2099823633448,226.6903497697348,s01_batch1,
zakharov,10,1,1,student_t,2.0,2,-153.61576152816593,-154.08910227120543,153.61576152816593,154.08910227120543,s01_batch1,
zakharov,10,1,1,student_t,2.0,3,-151.6399755275067,-151.45917171675174,151.6399755275067,151.45917171675174,s01_batch1,
zakharov,10,1,1,student_t,2.0,4,-191.8676353546575,-192.37012874292395,191.8676353546575,192.37012874292395,s01_batch1,
zakharov,10,1,2,student_t,2.0,0,-244.1258230508308,-245.08765231779356,244.1258230508308,245.08765231779356,s01_batch1,
zakharov,10,1,2,student_t,2.0,1,-332.295013016862,-331.4964575369053,332.295013016862,331.4964575369053,s01_batch1,
zakharov,10,1,2,student_t,2.0,2,-196.02338421997857,-195.79569373663884,196.02338421997857,195.79569373663884,s01_batch1,
zakharov,10,1,2,student_t,2.0,3,-151.6399755275067,-151.45917171675174,151.6399755275067,151.45917171675174,s01_batch1,
zakharov,10,1,2,student_t,2.0,4,-173.96444668784028,-174.38182102849387,173.96444668784028,174.38182102849387,s01_batch1,
zakharov,10,hw,0,student_t,2.0,0,-201.75089406388744,-202.3623414339868,201.75089406388744,202.3623414339868,s01_batch1,
zakharov,10,hw,0,student_t,2.0,1,-60.883485141395255,-60.96793727557718,60.883485141395255,60.96793727557718,s01_batch1,
zakharov,10,hw,0,student_t,2.0,2,-49.36492339408831,-48.83748495675255,49.36492339408831,48.83748495675255,s01_batch1,
zakharov,10,hw,0,student_t,2.0,3,-127.14937731619862,-127.70368178134252,127.14937731619862,127.70368178134252,s01_batch1,
zakharov,10,hw,0,student_t,2.0,4,-98.85597707865485,-101.81653562326872,98.85597707865485,101.81653562326872,s01_batch1,
zakharov,10,hw,1,student_t,2.0,0,-172.56109690500034,-173.44625637963117,172.56109690500034,173.44625637963117,s01_batch1,
zakharov,10,hw,1,student_t,2.0,1,-167.4333460126145,-166.95257848698404,167.4333460126145,166.95257848698404,s01_batch1,
zakharov,10,hw,1,student_t,2.0,2,-173.42482991473872,-173.89817065777822,173.42482991473872,173.89817065777822,s01_batch1,
zakharov,10,hw,1,student_t,2.0,3,-134.55868490503642,-133.90038546597498,134.55868490503642,133.90038546597498,s01_batch1,
zakharov,10,hw,1,student_t,2.0,4,-211.89005700579423,-211.7776229441136,211.89005700579423,211.7776229441136,s01_batch1,
zakharov,10,hw,2,student_t,2.0,0,-244.08592785900288,-245.0477571259656,244.08592785900288,245.0477571259656,s01_batch1,
zakharov,10,hw,2,student_t,2.0,1,-147.63432659392805,-147.17620610997403,147.63432659392805,147.17620610997403,s01_batch1,
zakharov,10,hw,2,student_t,2.0,2,-125.63570411222672,-126.47635297745649,125.63570411222672,126.47635297745649,s01_batch1,
zakharov,10,hw,2,student_t,2.0,3,-151.6399755275067,-151.45917171675174,151.6399755275067,151.45917171675174,s01_batch1,
zakharov,10,hw,2,student_t,2.0,4,-262.96328718910587,-262.3100305549131,262.96328718910587,262.3100305549131,s01_batch1,
griewank,10,1,0,student_t,2.0,0,5.701767852613074,-2.0567322017584004,-5.701767852613074,2.0567322017584004,s01_batch1,
griewank,10,1,0,student_t,2.0,1,3.400763132576441,-2.7863546477412178,-3.400763132576441,2.7863546477412178,s01_batch1,
griewank,10,1,0,student_t,2.0,2,3.151294529420558,-3.0133193213757217,-3.151294529420558,3.0133193213757217,s01_batch1,
griewank,10,1,0,student_t,2.0,3,0.0966265331088229,-2.7822210148587505,-0.0966265331088229,2.7822210148587505,s01_batch1,
griewank,10,1,0,student_t,2.0,4,-4.446148087042952,-9.131845482066929,4.446148087042952,9.131845482066929,s01_batch1,
griewank,10,1,1,student_t,2.0,0,-0.0750355727771876,-2.1608392642008085,0.0750355727771876,2.1608392642008085,s01_batch1,
griewank,10,1,1,student_t,2.0,1,0.7847759179283282,-1.2686680942665582,-0.7847759179283282,1.2686680942665582,s01_batch1,
griewank,10,1,1,student_t,2.0,2,0.09861102667857,-1.4695357881790316,-0.09861102667857,1.4695357881790316,s01_batch1,
griewank,10,1,1,student_t,2.0,3,1.4124608733980009,-1.735168359967264,-1.4124608733980009,1.735168359967264,s01_batch1,
griewank,10,1,1,student_t,2.0,4,4.154011807591312,-1.8065353813415557,-4.154011807591312,1.8065353813415557,s01_batch1,
griewank,10,1,2,student_t,2.0,0,-0.6463587382527862,-1.7700310847381198,0.6463587382527862,1.7700310847381198,s01_batch1,
griewank,10,1,2,student_t,2.0,1,-4.910199791481869,-5.64844658599433,4.910199791481869,5.64844658599433,s01_batch1,
griewank,10,1,2,student_t,2.0,2,-1.2044549784840997,-2.323704273396103,1.2044549784840997,2.323704273396103,s01_batch1,
griewank,10,1,2,student_t,2.0,3,0.3160056220008727,-2.152153105248372,-0.3160056220008727,2.152153105248372,s01_batch1,
griewank,10,1,2,student_t,2.0,4,0.76271868814651,-2.012560913825047,-0.76271868814651,2.012560913825047,s01_batch1,
griewank,10,hw,0,student_t,2.0,0,6.127214587657932,-1.5925693829682548,-6.127214587657932,1.5925693829682548,s01_batch1,
griewank,10,hw,0,student_t,2.0,1,3.541319993469161,-2.654717725594394,-3.541319993469161,2.654717725594394,s01_batch1,
griewank,10,hw,0,student_t,2.0,2,2.599733601544452,-3.438131160840391,-2.599733601544452,3.438131160840391,s01_batch1,
griewank,10,hw,0,student_t,2.0,3,-1.769096916898159,-4.489333414660789,1.769096916898159,4.489333414660789,s01_batch1,
griewank,10,hw,0,student_t,2.0,4,-0.5718498989505578,-5.745733921913421,0.5718498989505578,5.745733921913421,s01_batch1,
griewank,10,hw,1,student_t,2.0,0,-0.3010895462892962,-1.6181378330353702,0.3010895462892962,1.6181378330353702,s01_batch1,
griewank,10,hw,1,student_t,2.0,1,-1.926791331944748,-1.5033995432049567,1.926791331944748,1.5033995432049567,s01_batch1,
griewank,10,hw,1,student_t,2.0,2,-0.8101690301294755,-2.109013317696552,0.8101690301294755,2.109013317696552,s01_batch1,
griewank,10,hw,1,student_t,2.0,3,1.4666135138619358,-1.7619815193467343,-1.4666135138619358,1.7619815193467343,s01_batch1,
griewank,10,hw,1,student_t,2.0,4,4.349622840841595,-1.523442780916786,-4.349622840841595,1.523442780916786,s01_batch1,
griewank,10,hw,2,student_t,2.0,0,-0.6460555219342723,-1.7227423610099135,0.6460555219342723,1.7227423610099135,s01_batch1,
griewank,10,hw,2,student_t,2.0,1,-0.1065534684951781,-2.897625282419378,0.1065534684951781,2.897625282419378,s01_batch1,
griewank,10,hw,2,student_t,2.0,2,-1.2039659278969292,-1.6540709075275415,1.2039659278969292,1.6540709075275415,s01_batch1,
griewank,10,hw,2,student_t,2.0,3,-1.2465655338676245,-3.942540442197637,1.2465655338676245,3.942540442197637,s01_batch1,
griewank,10,hw,2,student_t,2.0,4,1.4781470167449946,-1.9811371558415647,-1.4781470167449946,1.9811371558415647,s01_batch1,
alpine1,10,1,0,student_t,2.0,0,-8.13631572991539,-14.935834860372832,8.13631572991539,14.935834860372832,s01_batch1,
alpine1,10,1,0,student_t,2.0,1,-5.752090693321033,-11.403349416233794,5.752090693321033,11.403349416233794,s01_batch1,
alpine1,10,1,0,student_t,2.0,2,-3.7618190447806814,-9.343621443537272,3.7618190447806814,9.343621443537272,s01_batch1,
alpine1,10,1,0,student_t,2.0,3,-10.481459957203011,-10.215418471939843,10.481459957203011,10.215418471939843,s01_batch1,
alpine1,10,1,0,student_t,2.0,4,-8.497258659103451,-11.93883316039055,8.497258659103451,11.93883316039055,s01_batch1,
alpine1,10,1,1,student_t,2.0,0,3.389876571676586,-4.440211108893697,-3.389876571676586,4.440211108893697,s01_batch1,
alpine1,10,1,1,student_t,2.0,1,3.331387981871378,-0.0,-3.331387981871378,0.0,s01_batch1,
alpine1,10,1,1,student_t,2.0,2,4.4611241448078,-0.0,-4.4611241448078,0.0,s01_batch1,
alpine1,10,1,1,student_t,2.0,3,2.004721844947472,-0.0,-2.004721844947472,0.0,s01_batch1,
alpine1,10,1,1,student_t,2.0,4,1.0839102573022328,-1.729472527761838,-1.0839102573022328,1.729472527761838,s01_batch1,
alpine1,10,1,2,student_t,2.0,0,-3.472656619824095,-6.606608648303709,3.472656619824095,6.606608648303709,s01_batch1,
alpine1,10,1,2,student_t,2.0,1,1.242000410252514,-0.0,-1.242000410252514,0.0,s01_batch1,
alpine1,10,1,2,student_t,2.0,2,1.232518626730604,-0.0,-1.232518626730604,0.0,s01_batch1,
alpine1,10,1,2,student_t,2.0,3,1.2619844478918156,-0.0,-1.2619844478918156,0.0,s01_batch1,
alpine1,10,1,2,student_t,2.0,4,0.3299848783369438,-0.0,-0.3299848783369438,0.0,s01_batch1,
alpine1,10,hw,0,student_t,2.0,0,-1.4791974807626396,-7.975504456095289,1.4791974807626396,7.975504456095289,s01_batch1,
alpine1,10,hw,0,student_t,2.0,1,-1.6095053302288065,-5.616945150529915,1.6095053302288065,5.616945150529915,s01_batch1,
alpine1,10,hw,0,student_t,2.0,2,-1.831505268102978,-4.624974322716179,1.831505268102978,4.624974322716179,s01_batch1,
alpine1,10,hw,0,student_t,2.0,3,-12.3444777235235,-14.464784652267666,12.3444777235235,14.464784652267666,s01_batch1,
alpine1,10,hw,0,student_t,2.0,4,-6.61563445093376,-11.39575879592243,6.61563445093376,11.39575879592243,s01_batch1,
alpine1,10,hw,1,student_t,2.0,0,-4.003059030222221,-7.6056250544588515,4.003059030222221,7.6056250544588515,s01_batch1,
alpine1,10,hw,1,student_t,2.0,1,1.5702021316123094,-0.0,-1.5702021316123094,0.0,s01_batch1,
alpine1,10,hw,1,student_t,2.0,2,1.8145593604934829,-0.0,-1.8145593604934829,0.0,s01_batch1,
alpine1,10,hw,1,student_t,2.0,3,2.2266552770144754,-0.0,-2.2266552770144754,0.0,s01_batch1,
alpine1,10,hw,1,student_t,2.0,4,4.490008234120844,-0.7139886815077024,-4.490008234120844,0.7139886815077024,s01_batch1,
alpine1,10,hw,2,student_t,2.0,0,3.602566024236631,-0.0,-3.602566024236631,0.0,s01_batch1,
alpine1,10,hw,2,student_t,2.0,1,1.242000410252514,-0.0,-1.242000410252514,0.0,s01_batch1,
alpine1,10,hw,2,student_t,2.0,2,1.232518626730604,-0.0,-1.232518626730604,0.0,s01_batch1,
alpine1,10,hw,2,student_t,2.0,3,1.2619844478918156,-0.0,-1.2619844478918156,0.0,s01_batch1,
alpine1,10,hw,2,student_t,2.0,4,6.06474487972717,-0.0,-6.06474487972717,0.0,s01_batch1,
expanded_scaffer_f6,10,1,0,student_t,2.0,0,2.820037879153741,-4.590825554005543,-2.820037879153741,4.590825554005543,s01_batch1,
expanded_scaffer_f6,10,1,0,student_t,2.0,1,1.4998963720352467,-4.502507215905975,-1.4998963720352467,4.502507215905975,s01_batch1,
expanded_scaffer_f6,10,1,0,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,0,student_t,2.0,3,-0.1643609430545431,-4.373935407452337,0.1643609430545431,4.373935407452337,s01_batch1,
expanded_scaffer_f6,10,1,0,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
expanded_scaffer_f6,10,1,1,student_t,2.0,0,2.820037879153741,-4.542871126498824,-2.820037879153741,4.542871126498824,s01_batch1,
expanded_scaffer_f6,10,1,1,student_t,2.0,1,1.4998963720352467,-4.502507215905975,-1.4998963720352467,4.502507215905975,s01_batch1,
expanded_scaffer_f6,10,1,1,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,1,student_t,2.0,3,-0.1643609430545431,-4.3469474701409,0.1643609430545431,4.3469474701409,s01_batch1,
expanded_scaffer_f6,10,1,1,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
expanded_scaffer_f6,10,1,2,student_t,2.0,0,2.820037879153741,-4.590825554005543,-2.820037879153741,4.590825554005543,s01_batch1,
expanded_scaffer_f6,10,1,2,student_t,2.0,1,1.4998963720352467,-4.502507215905975,-1.4998963720352467,4.502507215905975,s01_batch1,
expanded_scaffer_f6,10,1,2,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,1,2,student_t,2.0,3,-0.1643609430545431,-4.373935407452337,0.1643609430545431,4.373935407452337,s01_batch1,
expanded_scaffer_f6,10,1,2,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
expanded_scaffer_f6,10,hw,0,student_t,2.0,0,2.820037879153741,-4.590825554005543,-2.820037879153741,4.590825554005543,s01_batch1,
expanded_scaffer_f6,10,hw,0,student_t,2.0,1,1.4998963720352467,-4.502507215905975,-1.4998963720352467,4.502507215905975,s01_batch1,
expanded_scaffer_f6,10,hw,0,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,0,student_t,2.0,3,-0.1643609430545431,-4.373935407452337,0.1643609430545431,4.373935407452337,s01_batch1,
expanded_scaffer_f6,10,hw,0,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
expanded_scaffer_f6,10,hw,1,student_t,2.0,0,2.820037879153741,-4.542871126498824,-2.820037879153741,4.542871126498824,s01_batch1,
expanded_scaffer_f6,10,hw,1,student_t,2.0,1,1.4998963720352467,-4.502507215905975,-1.4998963720352467,4.502507215905975,s01_batch1,
expanded_scaffer_f6,10,hw,1,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,1,student_t,2.0,3,-0.1643609430545431,-4.346250816281038,0.1643609430545431,4.346250816281038,s01_batch1,
expanded_scaffer_f6,10,hw,1,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
expanded_scaffer_f6,10,hw,2,student_t,2.0,0,2.820037879153741,-4.590825554005543,-2.820037879153741,4.590825554005543,s01_batch1,
expanded_scaffer_f6,10,hw,2,student_t,2.0,1,1.4055669292888222,-4.549551783281995,-1.4055669292888222,4.549551783281995,s01_batch1,
expanded_scaffer_f6,10,hw,2,student_t,2.0,2,1.5411133384207965,-4.322099710242945,-1.5411133384207965,4.322099710242945,s01_batch1,
expanded_scaffer_f6,10,hw,2,student_t,2.0,3,-0.1643609430545431,-4.373935407452337,0.1643609430545431,4.373935407452337,s01_batch1,
expanded_scaffer_f6,10,hw,2,student_t,2.0,4,1.059186851354605,-4.533434773395999,-1.059186851354605,4.533434773395999,s01_batch1,
bukin6,2,1,0,student_t,2.0,0,-6.5936939701039385,-8.48471696783406,6.5936939701039385,8.48471696783406,s02_batch2,
bukin6,2,1,0,student_t,2.0,1,-16.40227800736774,-14.991137931480758,16.40227800736774,14.991137931480758,s02_batch2,
bukin6,2,1,0,student_t,2.0,2,-12.194785785284306,-9.638120447355536,12.194785785284306,9.638120447355536,s02_batch2,
bukin6,2,1,0,student_t,2.0,3,-5.014616327036766,-5.245237839749172,5.014616327036766,5.245237839749172,s02_batch2,
bukin6,2,1,0,student_t,2.0,4,-3.4317783918889204,-2.622935596562157,3.4317783918889204,2.622935596562157,s02_batch2,
bukin6,2,1,1,student_t,2.0,0,-24.508142805499105,-24.81613723166716,24.508142805499105,24.81613723166716,s02_batch2,
bukin6,2,1,1,student_t,2.0,1,-6.924437912144727,-6.081273419654137,6.924437912144727,6.081273419654137,s02_batch2,
